# Reconstruction of anomalies of the Last Glacial Maximum (ca 21000 years ago) made by combining pollen based reconstructions and average PMIP3 outputs under a variational data assimilation technique.,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# Variables are given as:,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# lat - grid cell centre latitude,,,,,,,,,,,,,
# lon - grid cell centre longitude,,,,,,,,,,,,,
# MI - moisture index,,,,,,,,,,,,,
# MAP - mean annual precipitation (mm),,,,,,,,,,,,,
# MAT - mean annual temperature (degrees C),,,,,,,,,,,,,
# MTCO - mean temperature of the coldest month (degrees C),,,,,,,,,,,,,
# MTWA - mean temperature of the warmest month (degrees C),,,,,,,,,,,,,
# GDD5 - growing degree days above 5 degrees C (days degrees C),,,,,,,,,,,,,
# MI SD - moisture index standard deviation,,,,,,,,,,,,,
# MAP SD - mean annual precipitation standard deviation (mm),,,,,,,,,,,,,
# MAT SD - mean annual temperature standard deviation (degrees C),,,,,,,,,,,,,
# MTCO SD - mean temperature of the coldest month standard deviation (degrees C),,,,,,,,,,,,,
# MTWA SD - mean temperature of the warmest month standard deviation (degrees C),,,,,,,,,,,,,
# GDD5 SD - growing degree days above 5 degrees C standard deviation (days degrees C).,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# NaN values represent situations where a reconstruction isn't given.,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
 lat, lon, MI, MAP, MAT, MTCO, MTWA, GDD5, MI SD, MAP SD, MAT_SD, MTCO SD, MTWA SD, GDD5 SD
-31,121,  nan,  nan,-4.601078,-4.44162,-4.6614,-1679.41,  nan,  nan,0.929146,1.22315,1.16669,339.138
-29,121,  nan,  nan,-4.72876,-4.45661,-4.8889,-1725.99,  nan,  nan,1.00903,1.29292,1.27982,368.297
-27,121,  nan,  nan,-4.799329,-4.38505,-5.0572,-1751.77,  nan,  nan,1.10155,1.37405,1.37069,402.066
-25,121,  nan,  nan,-4.885834,-4.38632,-5.1174,-1783.34,  nan,  nan,1.15143,1.41809,1.37416,420.272
-23,121,  nan,  nan,-4.797838,-4.3429,  nan,-1751.21,  nan,  nan,1.16539,1.42673,  nan,425.367
-3,121,  nan,  nan,-3.728793,-3.8725,-3.2998,-1361,  nan,  nan,1.06533,1.10721,1.40283,388.846
1,121,  nan,  nan,-3.193032,  nan,-3.0466,-1165.45,  nan,  nan,1.09673,  nan,1.30554,400.306
25,121,  nan,  nan,  nan,  nan,  nan,-2365.76,  nan,  nan,  nan,  nan,  nan,365.121
29,121,  nan,  nan,-6.310649,  nan,-4.0037,-1529.18,  nan,  nan,1.1365,  nan,1.23736,237.19
31,121,  nan,-231.706,-6.268901,-9.28337,-3.842,-1484.83,  nan,132.503,1.1809,1.57952,1.25506,256.635
37,121,  nan,-124.064,-7.080226,-11.6055,-5.0699,-1250.62,  nan,106.257,1.20911,1.32062,1.54252,288.651
41,121,  nan,-156.76,-7.351596,-8.288,-6.1018,-1396.52,  nan,105.983,1.37942,1.37476,1.82603,264.332
43,121,  nan,-119.209,-7.57958,-7.4096,-7.0551,-1371.55,  nan,92.1492,1.43078,1.45122,1.83203,264.645
45,121,  nan,-78.063,-7.899834,-7.6368,-7.4524,-1369.51,  nan,84.6149,1.45715,1.46201,1.83893,268.956
47,121,  nan,-47.607,-8.043462,-7.8038,-7.5694,-1159.725,  nan,84.5974,1.52295,1.51021,1.91397,215.293
49,121,  nan,-32.338,-8.070349,-8.1286,-7.40626,-910.897,  nan,88.0286,1.6043,1.5596,1.97196,187.038
51,121,  nan,-58.206,-7.878033,-8.4143,-6.88602,-650.375,  nan,83.4494,1.7113,1.71078,1.99466,116.734
53,121,  nan,-75.606,-7.548051,-8.3994,-6.4205,-726.924,  nan,92.3178,1.77745,1.78985,2.0716,198.24
55,121,  nan,-88.779,-7.175334,-8.1118,-5.9809,-607.737,  nan,99.0709,1.79587,1.82258,2.12099,205.121
57,121,  nan,-99.783,-6.992668,-8.0165,-5.59255,-524.692,  nan,93.5351,1.76347,1.77605,2.10462,206.805
59,121,  nan,-116.887,-6.834111,  nan,-4.7674,-509.633,  nan,80.8244,1.71856,  nan,2.02398,196.985
61,121,  nan,-102.218,-6.723351,  nan,-4.2162,-403.89,  nan,73.9707,1.74958,  nan,1.99311,187.247
63,121,  nan,-74.38,-6.471062,  nan,-3.8897,-375.092,  nan,73.5369,1.72687,  nan,1.97125,177.558
65,121,  nan,-71.627,-6.334726,  nan,-3.5522,-330.809,  nan,73.3636,1.79034,  nan,2.09422,182.425
67,121,  nan,-79.99,-6.271141,  nan,-3.1924,-304.691,  nan,72.0721,1.88068,  nan,2.32608,202.63
69,121,  nan,-79.984,-6.332619,-8.4534,-2.8299,-272.662,  nan,71.7358,1.9724,1.96747,2.75707,231.599
71,121,  nan,-75.968,-6.756226,-9.1701,-2.24575,  nan,  nan,69.0904,2.20377,1.95583,3.62065,  nan
-33,123,  nan,  nan,-4.130147,-4.44673,-3.7154,-1507.52,  nan,  nan,0.913207,1.18774,1.13315,333.32
-31,123,  nan,  nan,-4.48714,-4.37048,-4.397,-1637.8,  nan,  nan,0.975897,1.2235,1.24021,356.202
-29,123,  nan,  nan,-4.649266,-4.36557,-4.7285,-1696.97,  nan,  nan,1.04068,1.28429,1.33195,379.847
-27,123,  nan,  nan,-4.748907,-4.31961,-4.9605,-1733.34,  nan,  nan,1.11009,1.36412,1.39323,405.182
-25,123,  nan,  nan,-4.753048,-4.25097,-4.9727,-1734.86,  nan,  nan,1.1454,1.39469,1.40641,418.073
-23,123,  nan,  nan,-4.687471,  nan,  nan,-1710.91,  nan,  nan,1.16445,  nan,  nan,425.024
41,123,  nan,-172.604,-7.968385,-9.1086,-6.6183,-1238.869,  nan,95.5067,1.47398,1.65276,1.85138,271.19
43,123,  nan,-148.702,-7.967484,-7.8209,-7.4932,-1462.96,  nan,92.7885,1.51515,1.48659,1.97216,286.287
45,123,  nan,-117.302,-8.073837,-7.9399,-7.5959,-1374.835,  nan,90.309,1.57001,1.5225,2.01456,293.451
47,123,  nan,-96.396,-8.079746,-8.084,-7.562,-1265.813,  nan,85.9257,1.64061,1.63363,2.05796,301.605
49,123,  nan,-77.361,-8.06649,-8.2177,-7.4691,-1060.996,  nan,84.8159,1.71538,1.68867,2.12903,197.301
51,123,  nan,-65.371,-7.943197,-8.4706,-7.1445,-862.123,  nan,91.6411,1.8067,1.81977,2.16103,202.165
53,123,  nan,-81.776,-7.657386,-8.5506,-6.71,-834.093,  nan,96.732,1.85116,1.88707,2.22392,208.082
55,123,  nan,-100.69,-7.246971,-8.2645,-6.2178,-648.227,  nan,102.023,1.84932,1.90258,2.2582,212.228
57,123,  nan,-105.266,-6.997107,  nan,-5.7765,-542.025,  nan,97.8146,1.78523,  nan,2.21519,211.206
59,123,  nan,  nan,-6.850363,  nan,-5.0107,-477.733,  nan,  nan,1.72583,  nan,2.0864,200.229
61,123,  nan,  nan,  nan,  nan,-4.4557,-412.081,  nan,  nan,  nan,  nan,2.00502,188.098
63,123,  nan,  nan,  nan,  nan,-4.0942,-378.341,  nan,  nan,  nan,  nan,1.99435,179.701
65,123,  nan,-86.135,-6.234026,  nan,-3.6419,-333.529,  nan,74.9955,1.76677,  nan,2.02777,177.068
67,123,  nan,-99.38,-6.130715,  nan,-3.2241,-302.143,  nan,77.569,1.83994,  nan,2.15698,189.084
69,123,  nan,-95.535,-6.20966,  nan,-2.8441,-273.071,  nan,77.5208,1.93261,  nan,2.53374,215.438
71,123,  nan,-77.437,-6.667674,-9.0223,-2.26854,-183.425,  nan,72.015,2.1769,1.94619,3.55358,110.161
-31,125,  nan,  nan,-4.33194,-4.50071,-3.8959,-1581.16,  nan,  nan,1.0168,1.22494,1.32432,371.132
-29,125,  nan,  nan,-4.553797,-4.35232,-4.4674,-1662.14,  nan,  nan,1.0733,1.2913,1.38232,391.754
-27,125,  nan,  nan,-4.676171,-4.27173,-4.8147,-1706.79,  nan,  nan,1.13505,1.36939,1.42962,414.294
-25,125,  nan,  nan,-4.662867,-4.18317,-4.8714,-1701.93,  nan,  nan,1.15893,1.39451,1.44947,423.01
-23,125,  nan,  nan,-4.639571,  nan,  nan,-1693.45,  nan,  nan,1.18064,  nan,  nan,430.934
-9,125,  nan,  nan,  nan,-3.0426,  nan,  nan,  nan,  nan,  nan,1.42553,  nan,  nan
41,125,  nan,-164.561,-8.574859,-9.4723,-7.3494,-1428.955,  nan,98.341,1.50818,1.85919,1.77378,264.912
43,125,  nan,-164.791,-8.294857,-7.9653,-8.0058,-1392.241,  nan,89.15,1.52094,1.48628,1.97897,284.648
45,125,  nan,-147.034,-8.366056,-8.2227,-8.0047,-1394.024,  nan,94.5951,1.65607,1.59672,2.13505,309.832
47,125,  nan,-125.752,-8.331783,-8.3553,-7.8811,-1237.717,  nan,94.035,1.76911,1.74606,2.22059,247.274
49,125,  nan,-102.924,-8.21008,-8.4116,-7.6636,-1108.852,  nan,90.2949,1.8148,1.78472,2.28117,208.314
51,125,  nan,-87.699,-8.01397,-8.5589,-7.3049,-979.89,  nan,96.3519,1.88482,1.89557,2.29443,212.57
53,125,  nan,-97.581,-7.652818,-8.4964,-6.9593,-903.697,  nan,102.127,1.90128,1.93195,2.372,217.363
55,125,  nan,-111.103,-7.225008,  nan,-6.5401,-707.261,  nan,104.924,1.88088,  nan,2.42911,221.103
57,125,  nan,  nan,-7.016625,  nan,-6.13688,-551.58,  nan,  nan,1.80309,  nan,2.37521,132.353
59,125,  nan,  nan,  nan,  nan,-5.2827,-520.048,  nan,  nan,  nan,  nan,2.16176,204.422
67,125,  nan,  nan,  nan,  nan,-3.4451,-309.414,  nan,  nan,  nan,  nan,2.14608,181.863
69,125,  nan,-109.642,-5.939792,  nan,-3.0159,-280.583,  nan,78.0489,1.83276,  nan,2.48876,207.699
71,125,  nan,-78.602,-6.61769,  nan,-2.336,-203.716,  nan,74.9091,2.1723,  nan,3.54127,109.779
73,125,  nan,-54.701,-7.528252,  nan,0.6238,  nan,  nan,77.5185,2.42527,  nan,4.47696,  nan
-31,127,  nan,  nan,-4.186032,-4.8148,-3.2954,-1527.9,  nan,  nan,1.06688,1.25934,1.41745,389.411
-29,127,  nan,  nan,-4.497364,-4.42185,-4.2262,-1641.55,  nan,  nan,1.09528,1.2942,1.42382,399.777
-27,127,  nan,  nan,-4.659116,-4.28341,-4.7129,-1700.58,  nan,  nan,1.16244,1.37019,1.46756,424.289
-25,127,  nan,  nan,-4.649733,-4.19865,-4.8342,-1697.15,  nan,  nan,1.16384,1.38053,1.466,424.802
-23,127,  nan,  nan,-4.623964,  nan,  nan,-1687.76,  nan,  nan,1.18029,  nan,  nan,430.807
35,127,0.070323,-239.26,-9.388122,-15.4019,-6.5128,-1629.57,0.141965,108.569,1.1932,1.93384,1.21232,198.426
37,127,0.083653,-229.07,-9.880105,-14.794,-6.7296,-1518.64,0.155304,101.475,1.35126,2.14817,1.31431,198.934
39,127,  nan,-245.98,-10.153611,-13.5998,-8.4609,-1340.638,  nan,115.064,1.58757,2.545,1.48163,184.981
41,127,  nan,-181.241,-9.321052,-10.0001,-8.22262,-1047.499,  nan,112.529,1.53874,2.01812,1.71179,103.732
43,127,  nan,-163.227,-8.62438,-8.1333,-8.5182,-1214.552,  nan,82.6654,1.51604,1.53346,1.94686,175.899
45,127,  nan,-164.717,-8.720463,-8.3957,-8.5714,-1307.32,  nan,85.9617,1.72174,1.68182,2.20868,244.959
47,127,  nan,-146.756,-8.602493,-8.399,-8.3856,-1247.174,  nan,91.8932,1.86127,1.79285,2.37622,262.178
49,127,  nan,-121.113,-8.361317,-8.5017,-7.9708,-1101.412,  nan,92.4485,1.8858,1.82674,2.41334,219.436
51,127,  nan,-120.125,-8.036421,-8.598,-7.4377,-1079.269,  nan,100.881,1.94429,1.95114,2.41837,265.368
53,127,  nan,-122.014,-7.586967,  nan,-7.1463,-922.35,  nan,107.351,1.94014,  nan,2.5215,226.07
55,127,  nan,  nan,-7.146115,  nan,-6.8819,-779.287,  nan,  nan,1.90064,  nan,2.60171,230.04
57,127,  nan,  nan,  nan,  nan,-6.53516,-440.69,  nan,  nan,  nan,  nan,2.55331,79.1526
69,127,  nan,  nan,  nan,  nan,-3.53364,-105.4,  nan,  nan,  nan,  nan,2.69227,0
71,127,  nan,-76.191,-6.651052,  nan,-2.43076,-176.0534,  nan,76.9721,2.17644,  nan,3.60393,111.722
73,127,  nan,-54.486,-7.628345,  nan,0.9933,  nan,  nan,78.8599,2.46774,  nan,4.59745,  nan
-31,129,  nan,  nan,-4.071455,-5.17485,-2.7539,-1486.09,  nan,  nan,1.05598,1.19913,1.42624,385.434
-29,129,  nan,  nan,-4.526753,-4.57211,-4.1298,-1652.26,  nan,  nan,1.09075,1.30696,1.39743,398.123
-27,129,  nan,  nan,-4.813359,-4.46576,-4.8201,-1756.89,  nan,  nan,1.1432,1.3551,1.40886,417.267
-25,129,  nan,  nan,-4.753108,-4.32919,-4.9138,-1734.88,  nan,  nan,1.16939,1.38885,1.44219,426.826
-23,129,  nan,  nan,-4.659788,-4.30429,  nan,-1700.83,  nan,  nan,1.19542,1.40018,  nan,436.329
-21,129,  nan,  nan,-4.643736,  nan,  nan,-1694.95,  nan,  nan,1.20445,  nan,  nan,439.626
-3,129,  nan,  nan,-2.587382,-2.6867,  nan,-944.39,  nan,  nan,1.01826,1.20489,  nan,371.666
37,129,-0.0562,-358.84,-10.808086,-14.4472,-8.5452,-1965.23,0.146481,85.2546,1.24878,1.89339,1.18891,182.176
41,129,  nan,-213.262,-10.278443,-11.6474,-9.4301,-1660.622,  nan,99.7434,1.54211,2.02796,1.59173,190.61
43,129,0.060394,-143.975,-9.282697,-8.9682,-9.3227,-1378.757,0.205978,117.596,1.59815,1.79596,1.92434,172.454
45,129,  nan,-146.512,-9.061613,-8.7016,-9.0804,-1338.83,  nan,87.4563,1.76561,1.84732,2.22988,198.505
47,129,  nan,-148.447,-8.770768,-8.4942,-8.8001,-1307.236,  nan,84.735,1.88375,1.86905,2.42585,263.908
49,129,  nan,-143.252,-8.418101,-8.4047,-8.2779,-1206.107,  nan,95.5711,1.93313,1.85143,2.50119,275.014
51,129,  nan,-148.587,-8.043573,  nan,-7.6381,-1041.619,  nan,105.883,1.99341,  nan,2.53088,227.907
53,129,  nan,  nan,-7.561295,  nan,-7.37,-936.132,  nan,  nan,1.98495,  nan,2.64564,232.942
55,129,  nan,  nan,  nan,  nan,-7.18631,-696.475,  nan,  nan,  nan,  nan,2.7406,237.111
57,129,  nan,  nan,  nan,  nan,  nan,-575.281,  nan,  nan,  nan,  nan,  nan,145.955
73,129,  nan,  nan,  nan,  nan,2.23228,59.9008,  nan,  nan,  nan,  nan,4.57909,141.952
-31,131,  nan,  nan,-4.105923,-5.46912,-2.5915,-1498.66,  nan,  nan,1.02109,1.18969,1.34798,372.698
-29,131,  nan,  nan,-4.648177,-4.77593,-4.2006,-1696.6,  nan,  nan,1.04322,1.30259,1.28832,380.777
-27,131,  nan,  nan,-4.946463,-4.66313,-4.8925,-1805.45,  nan,  nan,1.11042,1.35256,1.32995,405.304
-25,131,  nan,  nan,-4.914186,-4.54361,-5.0386,-1793.69,  nan,  nan,1.14038,1.37283,1.37312,416.24
-23,131,  nan,  nan,-4.820221,-4.50674,-4.9844,-1759.36,  nan,  nan,1.17329,1.38981,1.42184,428.251
-21,131,  nan,  nan,-4.722026,-4.5682,  nan,-1723.56,  nan,  nan,1.22503,1.43063,  nan,447.136
-19,131,  nan,  nan,-4.676252,  nan,  nan,-1706.82,  nan,  nan,1.28014,  nan,  nan,467.252
-17,131,  nan,  nan,-4.568148,  nan,  nan,-1667.37,  nan,  nan,1.33757,  nan,  nan,488.214
-15,131,  nan,  nan,  nan,-4.8953,  nan,  nan,  nan,  nan,  nan,1.57816,  nan,  nan
-13,131,  nan,  nan,-3.978068,-4.853,  nan,-1452,  nan,  nan,1.29134,1.62258,  nan,471.339
33,131,-0.064592,-524.35,-8.883172,-11.35757,-7.7317,-2216.14,0.138596,106.724,0.841429,1.21605,0.93785,176.79
43,131,0.054874,-166.092,-10.042949,-11.1422,-9.3152,-1349.414,0.164748,82.7907,1.65748,2.147,1.68237,151.105
45,131,  nan,-167.894,-9.388496,-9.4047,-9.2507,-1492.361,  nan,74.2489,1.83865,2.16131,2.19347,242.525
47,131,  nan,-162.997,-8.982917,-8.8318,-8.9953,-1360.488,  nan,85.477,1.95078,2.05634,2.45077,267.65
49,131,  nan,-158.687,-8.50229,-8.4178,-8.5163,-1168.082,  nan,96.2981,1.99758,1.97251,2.56519,234.192
51,131,  nan,  nan,-8.098445,  nan,-8.11897,-927.111,  nan,  nan,2.05261,  nan,2.67766,237.619
53,131,  nan,  nan,  nan,  nan,-7.86867,-832.474,  nan,  nan,  nan,  nan,2.83521,243.36
55,131,  nan,  nan,  nan,  nan,  nan,-581.8189,  nan,  nan,  nan,  nan,  nan,90.5128
57,131,  nan,  nan,  nan,  nan,  nan,-601.547,  nan,  nan,  nan,  nan,  nan,152.657
-31,133,  nan,474.162,-4.400777,-5.39382,-3.2732,-1606.3,  nan,87.9905,0.974979,1.23953,1.23128,355.867
-29,133,  nan,  nan,-4.838351,-4.92894,-4.4982,-1765.98,  nan,  nan,0.994537,1.26793,1.23131,363.006
-27,133,  nan,  nan,-5.035129,-4.81475,-4.9735,-1837.82,  nan,  nan,1.07686,1.34264,1.29397,393.055
-25,133,  nan,  nan,-5.041196,-4.72328,-5.1308,-1840.03,  nan,  nan,1.11216,1.3565,1.3244,405.937
-23,133,  nan,  nan,-4.974423,-4.71319,-5.0961,-1815.65,  nan,  nan,1.16166,1.39261,1.38227,424.006
-21,133,  nan,  nan,-4.798805,-4.7208,-4.8853,-1751.56,  nan,  nan,1.22054,1.45224,1.47799,445.495
-19,133,  nan,  nan,-4.634821,-4.8394,  nan,-1691.71,  nan,  nan,1.24992,1.4909,  nan,456.221
-17,133,  nan,  nan,-4.494615,-4.971,  nan,-1640.52,  nan,  nan,1.28393,1.55869,  nan,468.634
-15,133,  nan,  nan,-4.180888,-4.8454,  nan,-1526.03,  nan,  nan,1.25168,1.54716,  nan,456.863
-13,133,  nan,  nan,-3.923859,-4.7184,  nan,-1432.2,  nan,  nan,1.23336,1.57076,  nan,450.175
-3,133,  nan,  nan,-3.279311,-3.4753,  nan,-1196.97,  nan,  nan,1.096,1.34911,  nan,400.04
-1,133,  nan,  nan,-3.276627,-3.3805,  nan,-1195.97,  nan,  nan,1.00617,1.14692,  nan,367.253
35,133,-0.398998,-717.09,-11.225187,-13.6876,-10.2641,-2225.74,0.144443,96.4825,0.692374,1.12112,0.911737,120.697
43,133,-0.029426,-239.012,-10.458495,-12.2807,-9.41561,-1298.628,0.195396,90.6519,1.70971,2.33289,1.67204,107.168
45,133,  nan,-196.767,-9.746026,-10.2173,-9.4202,-1348.913,  nan,81.8629,1.91928,2.42001,2.05037,244.712
47,133,  nan,-180.245,-9.215782,-9.3036,-9.0996,-1336.671,  nan,86.0095,2.03235,2.27176,2.47352,271.921
49,133,  nan,-185.401,-8.655024,  nan,-8.665,-1216.579,  nan,99.2228,2.07808,  nan,2.63189,287.629
51,133,  nan,  nan,  nan,  nan,-8.62045,-718.2444,  nan,  nan,  nan,  nan,2.82406,154.399
53,133,  nan,  nan,  nan,  nan,  nan,-728.348,  nan,  nan,  nan,  nan,  nan,161.049
55,133,  nan,  nan,  nan,  nan,  nan,-671.543,  nan,  nan,  nan,  nan,  nan,163.65
-33,135,  nan,541.211,-4.101378,-5.58151,-2.5384,-1496.99,  nan,80.9695,0.819741,1.17096,0.943879,299.205
-31,135,  nan,539.941,-4.771795,-5.21815,-4.166,-1741.69,  nan,85.8899,0.90946,1.20157,1.1434,331.953
-29,135,  nan,485.357,-5.056379,-5.09648,-4.8538,-1845.57,  nan,87.4409,0.97252,1.25068,1.24006,354.97
-27,135,  nan,  nan,-5.084577,-4.91697,-5.0787,-1855.88,  nan,  nan,1.06621,1.33955,1.34896,389.168
-25,135,  nan,  nan,-5.065052,-4.79945,-5.1534,-1848.73,  nan,  nan,1.09469,1.34933,1.33877,399.563
-23,135,  nan,  nan,-5.040521,-4.81227,-5.1371,-1839.79,  nan,  nan,1.14201,1.38311,1.3657,416.833
-21,135,  nan,  nan,-4.910482,-4.9046,-4.9288,-1792.31,  nan,  nan,1.18688,1.42258,1.44097,433.211
-19,135,  nan,  nan,-4.616552,-4.889,-4.548,-1685.04,  nan,  nan,1.19971,1.44955,1.44942,437.896
-17,135,  nan,  nan,-4.304479,-4.9253,-4.0777,-1571.13,  nan,  nan,1.2371,1.52247,1.48561,451.542
-15,135,  nan,  nan,-3.846429,-4.6989,-3.0895,-1403.94,  nan,  nan,1.25927,1.54206,1.54713,459.633
-13,135,  nan,  nan,-3.676886,-4.5791,-2.9885,-1342.07,  nan,  nan,1.21729,1.52949,1.50185,444.312
35,135,-0.641895,-818.342,-11.58154,-14.6403,-10.6977,-2440.2,0.140302,96.4628,0.560428,1.12379,0.794903,99.8122
45,135,  nan,-206.123,-10.167621,-11.1562,-9.40469,-950.1455,  nan,93.1884,2.02154,2.62453,2.07067,64.1907
47,135,  nan,-196.334,-9.456736,-9.8509,-8.96805,-1135.573,  nan,78.6516,2.13407,2.5505,2.24949,144.646
49,135,  nan,  nan,-8.884267,  nan,-8.7499,-1199.519,  nan,  nan,2.21058,  nan,2.72448,293.001
51,135,  nan,  nan,  nan,  nan,  nan,-1090.961,  nan,  nan,  nan,  nan,  nan,252.856
53,135,  nan,  nan,  nan,  nan,  nan,-955.079,  nan,  nan,  nan,  nan,  nan,257.494
55,135,  nan,  nan,  nan,  nan,  nan,-699.582,  nan,  nan,  nan,  nan,  nan,168.927
57,135,  nan,  nan,  nan,  nan,-7.05315,  nan,  nan,  nan,  nan,  nan,2.39675,  nan
65,135,  nan,  nan,  nan,  nan,  nan,-438.0407,  nan,  nan,  nan,  nan,  nan,73.0097
-35,137,  nan,727.05,-3.908245,-5.71563,-2.4664,-1426.5,  nan,86.6901,0.829947,1.28801,1.07547,302.931
-33,137,  nan,612.988,-4.563688,-5.43484,-3.5266,-1665.74,  nan,76.4667,0.809973,1.19772,0.980121,295.64
-31,137,  nan,582.117,-5.10791,-5.25907,-4.7479,-1864.4,  nan,79.7924,0.838568,1.12829,1.08922,306.077
-29,137,  nan,539.847,-5.264327,-5.20496,-5.1955,-1921.48,  nan,85.7691,0.908698,1.18338,1.19677,331.675
-27,137,  nan,466.769,-5.20044,-5.00126,-5.2833,-1898.15,  nan,87.6624,1.00676,1.27502,1.29681,367.467
-25,137,  nan,390.136,-5.105774,-4.84712,-5.2496,-1863.61,  nan,88.3963,1.04646,1.29133,1.31909,381.96
-23,137,  nan,  nan,-4.992097,-4.82768,-5.0967,-1822.12,  nan,  nan,1.08814,1.32026,1.35409,397.173
-21,137,  nan,  nan,-4.917715,-5.005,-4.8854,-1794.98,  nan,  nan,1.13282,1.38157,1.40166,413.48
-19,137,  nan,  nan,-4.555164,-5.0188,-4.3562,-1662.62,  nan,  nan,1.138,1.42104,1.3741,415.37
-17,137,  nan,  nan,-4.003921,-5.096,-3.3443,-1461.44,  nan,  nan,1.1739,1.52434,1.41537,428.472
-3,137,  nan,  nan,-4.011079,-4.2556,-3.9879,-1464.05,  nan,  nan,1.03208,1.11469,1.28902,376.708
35,137,-0.370762,-668.945,-10.882294,-13.2784,-10.1477,-2095.388,0.203286,130.964,0.715124,1.15483,0.959924,126.559
47,137,  nan,-216.618,-10.107479,-12.0185,-8.7424,-728.31445,  nan,115.136,2.32374,3.15866,2.33454,72.3708
49,137,  nan,  nan,  nan,  nan,  nan,-834.0757,  nan,  nan,  nan,  nan,  nan,151.98
51,137,  nan,  nan,  nan,  nan,-8.20935,-851.452,  nan,  nan,  nan,  nan,2.3481,165.446
53,137,  nan,  nan,  nan,  nan,-7.64037,-790.182,  nan,  nan,  nan,  nan,2.5589,178.837
57,137,  nan,  nan,  nan,  nan,  nan,-235.6,  nan,  nan,  nan,  nan,  nan,0
59,137,  nan,  nan,  nan,  nan,  nan,-446.38803,  nan,  nan,  nan,  nan,  nan,74.3295
-35,139,  nan,837.98,-4.035325,-5.03725,-3.1559,-1438.03,  nan,80.6014,0.711229,1.10607,1.06283,213.431
-33,139,  nan,706.495,-4.72433,-5.05244,-4.213,-1594.36,  nan,75.0286,0.735206,1.0889,0.967427,199.155
-31,139,  nan,645.174,-5.311312,-5.27444,-5.1339,-1927.03,  nan,77.4756,0.769717,1.06617,1.04475,256.824
-29,139,  nan,586.923,-5.381578,-5.23192,-5.4024,-1964.28,  nan,82.814,0.861621,1.13185,1.16179,314.492
-27,139,  nan,504.424,-5.268641,-5.0148,-5.4224,-1923.04,  nan,84.6274,0.96015,1.2208,1.26144,350.455
-25,139,  nan,427.935,-5.113481,-4.84751,-5.3006,-1866.42,  nan,87.0163,1.02241,1.26549,1.32009,373.181
-23,139,  nan,355.544,-4.938279,-4.8191,-5.0626,-1802.46,  nan,87.8944,1.05627,1.29275,1.34961,385.538
-21,139,  nan,309.926,-4.873503,-5.0393,-4.8034,-1778.84,  nan,89.9699,1.08203,1.33883,1.35111,394.942
-19,139,  nan,275.096,-4.417368,-5.0526,-4.1033,-1612.32,  nan,102.004,1.06066,1.35027,1.29388,387.14
-7,139,  nan,  nan,-4.31729,-5.1344,-3.5763,-1575.8,  nan,  nan,0.954172,1.07551,1.26397,348.273
-5,139,  nan,  nan,-4.466975,-5.0656,-4.2171,-1630.45,  nan,  nan,0.958906,0.981497,1.24367,350.001
-3,139,  nan,  nan,-4.086095,-4.5116,-3.8799,-1491.42,  nan,  nan,0.944247,1.0016,1.22688,344.65
37,139,-0.285028,-641.46,-11.043648,-13.9403,-9.6005,-1838.585,0.202605,113.921,1.05895,1.6128,1.22912,137.871
49,139,  nan,  nan,  nan,  nan,  nan,-871.722,  nan,  nan,  nan,  nan,  nan,157.299
51,139,  nan,  nan,  nan,  nan,  nan,-821.0519,  nan,  nan,  nan,  nan,  nan,171.738
53,139,  nan,  nan,  nan,  nan,-7.37125,-842.334,  nan,  nan,  nan,  nan,2.69822,276.21
59,139,  nan,  nan,  nan,  nan,  nan,-337,  nan,  nan,  nan,  nan,  nan,0
61,139,  nan,  nan,  nan,  nan,  nan,-302.4,  nan,  nan,  nan,  nan,  nan,0
63,139,  nan,  nan,  nan,  nan,  nan,-86.8,  nan,  nan,  nan,  nan,  nan,0
65,139,  nan,  nan,  nan,  nan,  nan,-252.1,  nan,  nan,  nan,  nan,  nan,0
67,139,  nan,  nan,  nan,  nan,  nan,-129.5,  nan,  nan,  nan,  nan,  nan,0
69,139,  nan,  nan,  nan,  nan,  nan,-135.8,  nan,  nan,  nan,  nan,  nan,0
75,139,  nan,  nan,  nan,  nan,  nan,0,  nan,  nan,  nan,  nan,  nan,0
-37,141,0.819896,987.27,-3.158953,-3.56132,-2.6853,-1153.02,0.060817,74.1101,0.523461,0.934888,0.80283,191.063
-35,141,  nan,891.14,-3.970538,-4.23542,-3.5497,-1449.24,  nan,73.0308,0.588984,0.950417,0.880091,214.979
-33,141,  nan,791.16,-4.716981,-4.80586,-4.4252,-1721.7,  nan,73.2807,0.685053,1.02894,0.938309,250.044
-31,141,  nan,723.019,-5.261151,-5.13019,-5.1829,-1920.33,  nan,77.4422,0.766707,1.0629,1.05533,279.848
-29,141,  nan,645.43,-5.389681,-5.16717,-5.4614,-1967.25,  nan,82.0805,0.850191,1.12014,1.14801,310.32
-27,141,  nan,551.414,-5.272675,-4.96859,-5.4547,-1924.51,  nan,83.7064,0.938262,1.19606,1.24145,342.466
-25,141,  nan,464.385,-5.05877,-4.82507,-5.2489,-1846.46,  nan,85.2974,1.00883,1.27116,1.30862,368.223
